"cancer_type","dataset","event","ENSEMBL","KM_median_HR","KM_median_p","KM_median_lower","KM_median_upper","KM_optimal_HR","KM_optimal_p","KM_optimal_lower","KM_optimal_upper"
"TGCT","GSE10783_96","OS","ENSG00000100889",0.942201545552928,0.925044502990721,0.27252847018135,3.25743490891646,1.36378908453164,0.629768864395407,0.384322918992068,4.83947372164408
"TGCT","GSE10783_96","OS","ENSG00000128709",0.628667329853886,0.468679722517343,0.177141833736608,2.23110827797612,0.36845225332714,0.101052091088246,0.106313230522397,1.27695360506656
"TGCT","GSE10783_96","OS","ENSG00000184347",1.66273516119494,0.426177094399613,0.468888356494325,5.89626118452663,0.449638396718666,0.299540698256104,0.0953886795087516,2.11948303346818
"TGCT","GSE10783_96","OS","ENSG00000129195",1.04088951356959,0.949516776692214,0.301011642460342,3.59936569430826,4.45249737281951,0.120998538499773,0.56334604799092,35.1910391945879
"TGCT","GSE10783_96","OS","ENSG00000224975",1.7158246589739,0.397758741258807,0.483549898213987,6.08841873655004,3.94128960343393,0.0615285807805949,0.835002139840834,18.603262191756
"TGCT","GSE10783_96","OS","ENSG00000076067",1.52106315453814,0.513330977280037,0.428555698335193,5.398675432578,2.08056586704004,0.237450089862063,0.600576914471627,7.20766020602111
"TGCT","GSE10783_96","OS","ENSG00000105428",2.89897888899071,0.106890385273082,0.747768243802911,11.2388813893371,4.32376082527214,0.0435567683880034,0.916644175339412,20.394945145684
"TGCT","GSE10783_96","OS","ENSG00000170425",0.185808345831722,0.0173859005333151,0.0393101618177799,0.878265053722198,2.26869659544362e-09,0.00810092641411218,0,Inf
"TGCT","GSE10783_96","OS","ENSG00000170854",1.38936750225345,0.609015131473609,0.391820965460709,4.92659205728891,2.11222657188477,0.236156868911926,0.595546860662494,7.49143583094879
"TGCT","GSE10783_96","OS","ENSG00000137802",4.88220522555361,0.0265123468698637,1.03520161084274,23.0253968065395,4.88220522555361,0.0265123468698637,1.03520161084274,23.0253968065395
"TGCT","GSE10783_96","OS","ENSG00000100228",0.667259927264241,0.528560413209625,0.187992229874904,2.36837347388748,0.163555007287405,0.0502061553458976,0.0206793215340681,1.29357437402931
"TGCT","GSE10783_96","OS","ENSG00000137265",0.0831303506701119,0.00281064329445536,0.0104678080965272,0.660181686443833,0.0831303506701119,0.00281064329445536,0.0104678080965272,0.660181686443833
"TGCT","GSE10783_96","OS","ENSG00000164253",0.661812205272506,0.519823154861222,0.186621395402897,2.34697310081767,0.57606918128004,0.387198795892387,0.16243567898551,2.04299759568376
"TGCT","GSE10783_96","OS","ENSG00000108433",2.63837953830135,0.145116453197079,0.679888930340289,10.2385055521396,396363224.280236,0.0138408970862234,0,Inf
"TGCT","GSE10783_96","OS","ENSG00000169057",5.01013451144221,0.0240372102605328,1.05992994491286,23.6821763015743,4.28184011805045,0.0147773410893422,1.19989962692904,15.2797403925108
"TGCT","GSE10783_96","OS","ENSG00000175040",0.0806934019640951,0.0022810966787679,0.0101856700525987,0.639273124587201,0.0584559735674642,1.98788050544368e-06,0.0121984749501342,0.280125250056974
"TGCT","GSE10783_96","OS","ENSG00000143434",0.707171580619649,0.589877920269749,0.199359834147509,2.50848746225415,0.210722349983497,0.103291555317077,0.0266555792263651,1.66583920032198
"TGCT","GSE10783_96","OS","ENSG00000176623",0.950652355754104,0.93628772765894,0.274839647673184,3.28824428772183,5.27481651797576,0.0778742034738052,0.667157813308649,41.7048091819885
"TGCT","GSE10783_96","OS","ENSG00000009950",1.06146443238596,0.924910943956615,0.306979816181428,3.67029583650073,0.614786923216227,0.437743791917183,0.177769986657743,2.12613483335271
"TGCT","GSE10783_96","OS","ENSG00000113722",0.215158914981183,0.0327999871300784,0.045578977140783,1.015673488084,0.116380070550888,0.0143457749263407,0.0147038129589934,0.921143438045813
"TGCT","GSE10783_96","OS","ENSG00000107140",1.44494766399371,0.566499766644961,0.407562152414379,5.12283522724671,6.58459101952869,0.0391166008367448,0.833565548113511,52.0137126499303
"TGCT","GSE10783_96","OS","ENSG00000157551",0.651213539869131,0.503472710412128,0.183589061102882,2.30993650689914,0.566714080542446,0.373033153293358,0.159746096157709,2.01047072078682
